INV. GFISA 1199, SICAV, S.A.;55574;ES0155574033
INV. GIRALBA,SICAV,S.A.;55144;ES0155144035
INV. GIRALDA,S.A., SICAV;73450;ES0173450034
INV. GOCAL, SICAV, S.A.;55726;ES0155726039
INV. GOYSAMAR,SICAV,S.A.;55402;ES0155402037
INV. GRANA JARDIN, SICAV, S.A.;55434;ES0155434030
INV. GUMIEL 2002,SICAV,S.A.;55624;ES0155624036
INV. HERCA, SICAV,S.A.;55952;ES0155952031
INV. HERRERO, SICAV, S.A.;55955;ES0155955034
INV. HIFLOR, SICAV, S.A.;55387;ES0155387030
INV. IBERBAUM,SICAV,S.A.;55559;ES0155559034
INV. IC49, SICAV, S.A.;55613;ES0155613039
INV. IMABAR, SICAV, S.A.;45839;ES0145839033
INV. INDASA EJEA, SICAV,S.A.;61053;ES0161053030
INV. INESFI,SICAV,S.A.;55353;ES0155353032
INV. INFANTES,S.A.,SICAV;55897;ES0155897038
INV. INMENSA,SICAV,S.A.;55546;ES0155546031
INV. INSANCO,S.A., SICAV;55914;ES0155914031
INV. INTERMARKETS, SICAV,S.A.;55704;ES0155704036
INV. INVERJOTA, SICAV,S.A.;42982;ES0142982034
INV. INVESMED, SICAV, S.A.;55237;ES0155237037
INV. INVESTU,SICAV,S.A.;55403;ES0155403035
INV. IPCUS,SICAV,S.A.;55625;ES0155625033
INV. IPSON,SICAV,S.A.;55605;ES0155605035
INV. IRADA, SICAV, S.A.;52288;ES0152288033
INV. IREBUA,SICAV,S.A.;55388;ES0155388038
INV. ITACA AHORRO,SICAV,S.A.;55685;ES0155685037
INV. ITZIAR,SICAV,S.A.;55145;ES0155145032
INV. JALABUN, S.A.,SICAV;61054;ES0161054038
INV. JALAMA AHORRO,SICAV,S.A.;55575;ES0155575030
INV. JALAMA RENTA, SICAV,S.A.;55515;ES0155515036
INV. JATI, SICAV, S.A.;56875;ES0156875033
INV. JOMANEL, SICAV,S.A.;55495;ES0155495031
INV. JOSCELOCARTE,SICAV,S.A.;55146;ES0155146030
INV. JULGAB, SICAV, S.A.;52289;ES0152289031
INV. KISHOO, SICAV, S.A.;55354;ES0155354030
INV. L OLIVERA,SICAV,S.A.;55475;ES0155475033
INV. LA CUMBRE, SICAV, S.A.;10208;ES0110208032
INV. LA MATA DEL MORAL,SICAV, SA;55487;ES0155487038
INV. LA PILONA, SICAV, S.A.;55273;ES0155273032
INV. LABRADOR, SICAV, S.A.;55916;ES0155916036
INV. LAGASCA 75, SICAV,S.A.;55694;ES0155694039
INV. LARISA, SICAV, S.A.;55404;ES0155404033
INV. LEALTAD, S.A.,SICAV;55963;ES0155963038
INV. LECAROZ,SICAV,S.A.;55977;ES0155977038
INV. LELO, SICAV, S.A.;55631;ES0155631031
INV. LEMURES, SICAV, S.A.;10209;ES0110209030
INV. LES BEDULES, SICAV, S.A.;55528;ES0155528039
INV. LIXVA 6,SICAV,S.A.;55274;ES0155274030
INV. LOIDA,SICAV,S.A.;55686;ES0155686035
INV. LONHER, SICAV, S.A.;55949;ES0155949037
INV. LORENZO, SICAV, S.A.;67956;ES0167956038
INV. LOS AZULES, SICAV, S.A.;61055;ES0161055035
INV. LOTA, SICAV, S.A.;55496;ES0155496039
INV. LUAMART, SICAV, S.A.;55147;ES0155147038
INV. LUGOMBE 2003, SICAV, S.A.;67957;ES0167957036
INV. LUTIMO, SICAV, S.A.;55614;ES0155614037
INV. LLONER, SICAV, S.A.;55968;ES0155968136
INV. MACBETH,SICAV,S.A.;55275;ES0155275037
INV. MACHAQUITO,SICAV,S.A.;55547;ES0155547039
INV. MADEGO 2000, SICAV, S.A.;55615;ES0155615034
INV. MADRID SUR,SICAV,S.A.;55632;ES0155632039
INV. MARITIMA PASOAL, SICAV,S.A.;55193;ES0155193032
INV. MARREBA,S.A.,SICAV;55943;ES0155943030
INV. MARYGLO,SICAV,S.A.;55727;ES0155727037
INV. MATIPE, SICAV, S.A.;43678;ES0143678037
INV. MEDARA, SICAV, S.A.;55488;ES0155488036
INV. MEDIALUNA, SICAV, S.A.;55688;ES0155688031
INV. MEERLEN, S.A., SICAV;55581;ES0155581038
INV. MENENDEZ PELAYO, SICAV, S.A;55582;ES0155582036
INV. MERCOMEDINA, SICAV, S.A;61056;ES0161056033
INV. MIDMAR,SICAV,S.A.;45841;ES0145841039
INV. MINOTAURO, SICAV, S.A.;55405;ES0155405030
INV. MISI,SICAV,S.A.;55669;ES0155669031
INV. MOB. ASEGURADORAS, SICAV,S.A.;55973;ES0155973037
INV. MOB. GRUPO ADAN, SICAV, S.A;55978;ES0155978036
INV. MOBILIARIA SIETE F, SICAV,;55944;ES0155944038
INV. MOBILIARIAS ALETHEIA, SICAV;64133;ES0164133037
INV. MOBILIARIAS ALICANTE, SICAV;61057;ES0161057031
INV. MOBILIARIAS GQUESADA, SICAV;14896;ES0114896030
INV. MOBILIARIAS IMAGO,SICAV, S.A;61058;ES0161058039
INV. MOBILIARIAS URQUIOLA, SICAV, S.A.;55983;ES0155983036
INV. MOBILPA, SICAV, S.A.;55689;ES0155689039
INV. MOIX, SICAV, S.A.;83592;ES0183592031
INV. MOLUTI, SICAV, S.A.;55728;ES0155728035
INV. MONEGROS-BAJO ARAGON,SICAV;55194;ES0155194030
INV. MONSEVI,SICAV,S.A.;55529;ES0155529037
INV. MONTALBAN, SICAV,S.A.;42983;ES0142983032
INV. MONTARTO, SICAV,S.A.;55471;ES0155471032
INV. MONTISIELLO, SICAV,S.A.;55917;ES0155917034
INV. MONTLLOR, SICAV, S.A.;42984;ES0142984030
INV. MOURA,SICAV,S.A.;55530;ES0155530035
INV. NAIRA, SICAV, S.A.;55531;ES0155531033
INV. NAISURIA, SICAV, S.A.;55277;ES0155277033
INV. NANON,SICAV,S.A.;55532;ES0155532031
INV. NEOCLASICAS,SICAV,S.A.;55355;ES0155355037
INV. NEON CMA, SICAV, S.A.;55616;ES0155616032
INV. NIBANI,SICAV,S.A.;55705;ES0155705033
INV. OLABERRIA, SICAV, S.A.;45842;ES0145842037
INV. OMNITOT, SICAV, S.A.;73452;ES0173452030
INV. OPTIMUS,SICAV,S.A.;73453;ES0173453038
INV. PANTER, SICAV, S.A.;55055;ES0155055033
INV. PARAMONTES,SICAV,S.A.;55356;ES0155356035
INV. PATRICIO Y AMANCIA,SICAV,S.A.;55473;ES0155473038
INV. PATRIMONI CAPITAL FH, SICAV;55876;ES0155876032
INV. PATRIMONIALES MOBILIARIAS, SICAV;55999;ES0155999032
INV. PECUNIA, SICAV, S.A.;45843;ES0145843035
INV. PELOPIDAS, SICAV, S.A.;64134;ES0164134035
INV. PEMASA,SICAV,S.A.;55474;ES0155474036
INV. PERMANYER,SICAV,S.A.;55533;ES0155533039
INV. PERMON, SICAV,S.A.;55583;ES0155583034
INV. PICO TRES MARES,SICAV,S.A.;55633;ES0155633037
INV. PIKAIA, SICAV, S.A.;55606;ES0155606033
INV. PIRO, SICAV, S.A.;55918;ES0155918032
INV. PLANTEN,SICAV,S.A.;55607;ES0155607031
INV. POBLE NOU, SICAV, S.A.;55709;ES0155709035
INV. POLIVALENTE, SICAV, S.A.;42985;ES0142985037
INV. POMET,SICAV,S.A.;81881;ES0181881030
INV. PROGRAMADAS, SICAV, S.A.;55988;ES0155988035
INV. QUINTA DIMENSION, SICAV, SA;55056;ES0155056031
INV. RALO, SICAV, S.A.;81882;ES0181882038
INV. RAMIREZ SUCINO, SICAV, S.A.;81883;ES0181883036
INV. RANZA,SICAV,S.A.;55997;ES0155997036
INV. REALTTA, S.A., SICAV;55584;ES0155584032
INV. REMELLAN, SICAV, S.A.;55057;ES0155057039
INV. RETAMA,SICAV,S.A.;55058;ES0155058037
INV. RIO HUECHA,SICAV,S.A.;55608;ES0155608039
INV. ROBINIA,S.A.,SICAV;55585;ES0155585039
INV. ROSCHELL, S.A., SICAV;55919;ES0155919030
INV. RUGETES,SICAV,S.A.;55548;ES0155548037
INV. RUSH, SICAV, S.A.;55511;ES0155511035
INV. SACARA,SICAV,S.A.;55512;ES0155512033
INV. SACONCA, SICAV, S.A.;45844;ES0145844033
INV. SANFE, SICAV, S.A.;55729;ES0155729033
INV. SANTA MARINA, SICAV, S.A.;55609;ES0155609037
INV. SELECTIVAS, S.A. SICAV;55991;ES0155991039
INV. SERRABLO, SICAV, S.A.;55828;ES0155828033
INV. SERRANIA DE RONDA, SICAV, S.A.;55534;ES0155534037
INV. SEYAL, SICAV, S.A.;81884;ES0181884034
INV. SEZUR, S.A. SICAV;55989;ES0155989033
INV. SIENA,SICAV,S.A.;55577;ES0155577036
INV. SINGLADURA,SICAV,S.A.;55617;ES0155617030
INV. SOINVISA, SICAV, S.A.;55730;ES0155730031
INV. SOLBUS, SICAV, S.A.;55586;ES0155586037
INV. SOVALINDES, SICAV, S.A.;81885;ES0181885031
INV. STAR BLEU, SICAV, S.A.;81886;ES0181886039
INV. TAMBRE, SICAV, S.A.;55618;ES0155618038
INV. TEBAICA,SICAV,S.A.;55357;ES0155357033
INV. TEIDE, SICAV, S.A.;56013;ES0156013031
INV. TELEBE, SICAV, S.A.;55059;ES0155059035
INV. TESORERAS, SICAV, S.A.;7571;ES0107571038
INV. TORCAL,SICAV,S.A.;55619;ES0155619036
INV. TORRES DE CUART,SICAV,S.A.;55578;ES0155578034
INV. TOSCANA,SICAV,S.A.;55731;ES0155731039
INV. UGUESI, SICAV, S.A.;43679;ES0143679035
INV. VALDELINARES, SICAV, S.A.;55732;ES0155732037
INV. VALIX-6,SICAV,S.A.;55733;ES0155733035
INV. VALLADOLID SIGLO XXI, SICAV;55734;ES0155734033
INV. VALLE ASON, SICAV, S.A.;55922;ES0155922034
INV. VALLE PALLIN,SICAV,S.A.;55587;ES0155587035
INV. VALLIER, SICAV, S.A.;55517;ES0155517032
INV. VAZPI,SICAV,S.A.;55735;ES0155735030
INV. VERAL, S.A. SICAV;56011;ES0156011035
INV. VERDES, SICAV, S.A.;55518;ES0155518030
INV. VIBET,SICAV,S.A.;83591;ES0183591033
INV. VICEDO, SICAV, S.A.;55588;ES0155588033
INV. VILLA DE PARIS II, SICAV, S.A.;56005;ES0156005037
INV. VILLA DE PARIS III, SICAV, S.A.;56006;ES0156006035
INV. VIRLOBA, SICAV, S.A.;55736;ES0155736038
INV. VISANSA,S.A.,SICAV;56007;ES0156007033
INV. Y ANALISIS ESTRATEGICOS, SICAV;56014;ES0156014039
INV. ZAM, SICAV, S.A.;55589;ES0155589031
INV. ZIARREH, SICAV, S.A.;55923;ES0155923032
INV. ZOARBA, SICAV, S.A.;55737;ES0155737036
INV. ZUBITEL, SICAV,S.A.;55937;ES0155937032
INV.EN VALORES 3 DE ABRIL,SICAV, S.A.;61050;ES0161050036
INV.FIN. DE LAS ISLAS OCCIDENT.SICAV;55138;ES0155138037
INV.FINANCIERAS ARTXANDA I, SICAV, S.A.;55102;ES0155102033
INV.P.F. EL ALMENDRILLO, SICAV, S.A.;55278;ES0155278031
INVEFERSA CAPITAL,SICAV,S.A.;55027;ES0155027032
INVEMASA CARTERA,SICAV,S.A.;55042;ES0155042031
INVER 15575 EQUITIES, SICAV, S.A.;55491;ES0155491030
INVER-99,SICAV,S.A.;55565;ES0155565031
INVERA GRN 2000,SICAV,S.A.;55075;ES0155075031
INVERACCIONES CARTERA,SICAV,S.A.;55001;ES0155001037
INVERAGUDO 2000, SICAV, S.A.;55677;ES0155677034
INVERAL INVERSIONES,SICAV,S.A.;55076;ES0155076039
INVERANAYET, SICAV, S.A.;55721;ES0155721030
INVERAVANCE, SICAV,S.A.;55716;ES0155716030
INVERBELA, SICAV, S.A.;55702;ES0155702030
INVERBLAVA INVERSIONS, SICAV,S.A.;77123;ES0177123033
INVERBLOC 2000, SICAV, S.A.;55718;ES0155718036
INVERCAT ACTIUS MOBILIARIS SICAV, S.A.;55682;ES0155682034
INVERCLASIC GESTION, SICAV, S.A.;57877;ES0157877038
INVERCODOLS, SICAV, S.A.;55005;ES0155005038
INVERCOMPI,SICAV,S.A.;55683;ES0155683032
INVERCORIA INVERSIONES,SICAV,S.A.;55253;ES0155253034
INVERCHICO,SICAV,S.A.;55601;ES0155601034
INVERDINCO,SICAV,S.A.;16463;ES0116463037
INVERDOCUN ACTIUS MOBILIARIS, SICAV, S.A;55562;ES0155562038
INVERERTICA,SICAV,S.A.;55006;ES0155006036
INVERFIATC, S.A.;43419;ES0143419317
INVERFINA S.A., SICAV;55834;ES0155834031
INVERFRUT 2001, SICAV, S.A.;55254;ES0155254032
INVERGALDANA, SICAV, S.A.;55636;ES0155636030
INVERGEINSA, SICAV,S.A.;55131;ES0155131032
INVERGOBAL ASSISTENCIA AC.MOB., SICAV;55255;ES0155255039
INVERGRACIANO 2007, SICAV, S.A.;54976;ES0154976031
INVERGRAMA CARTERA, SICAV, S.A.;55569;ES0155569033
INVERIMPAR VALORES,SICAV,S.A.;55622;ES0155622139
INVERKAL BOLSA,SICAV,S.A.;55331;ES0155331038
INVERKLEIN,SICAV,S.A.;55256;ES0155256037
INVERLAN 2000, SICAV,S.A.;55678;ES0155678032
INVERLENDO, SICAV, S.A.;55884;ES0155884036
INVERLUMA DE VALORES,SICAV,S.A.;55231;ES0155231030
INVERMANHER S.A., SICAV;55840;ES0155840038
INVERMARBIL, SICAV, S.A.;54982;ES0154982039
INVERMARFINA VALORES, SICAV, S.A.;54983;ES0154983037
INVERMARINADA DE INVERSIONES, SICAV;45836;ES0145836039
INVERMATIO, SICAV, S.A.;55029;ES0155029038
INVERMAY 2,S.A. SICAV;61046;ES0161046034
INVERMAY 3, SICAV,S.A.;61047;ES0161047032
INVERMAY 4 VALORES, SICAV,S.A.;61048;ES0161048030
INVERMAY, SICAV, S.A.;55887;ES0155887039
INVERMUAL, SICAV, S.A.;55091;ES0155091038
INVEROC FINANCIERA, SICAV,S.A.;55850;ES0155850037
INVEROD INVERSIONES, SICAV, S.A.;55333;ES0155333034
INVEROSCA XXI, SICAV, S.A.;55481;ES0155481031
INVERPAMOBE, SICAV, S.A.;55030;ES0155030036
INVERPASTOR,S.A. SICAV;55868;ES0155868039
INVERPLUS ACTIUS MOBILIARIS, SICAV,S.A.;55007;ES0155007034
INVERPOLO VEINTIUNO,SICAV,S.A.;55092;ES0155092036
INVER-RENT, S.A. SICAV;56053;ES0156053037
INVER-RISK,SICAV,S.A.;52173;ES0152173037
INVERSALIA DE VALORES,SICAV,S.A.;55172;ES0155172036
INVERSALINAS, SICAV, S.A.;55097;ES0155097035
INVERSEMA BOLSA, SICAV, S.A.;55173;ES0155173034
INVERSENECA, SICAV,S.A.;73448;ES0173448038
INVERSIO ACTIVA PENEDES 3, S.A.,SICAV;55523;ES0155523030
INVERSIO ACTIVA PENEDES, S.A., SICAV;55671;ES0155671037
INVERSION COLUMBUS 75, SICAV, S.A.;24519;ES0124519036
INVERSION GLOBAL 2000, SICAV, S.A.;55524;ES0155524038
INVERSION GLOBAL 2001, SICAV;55441;ES0155441035
INVERSIONES AGREDA, SICAV, S.A.;55738;ES0155738034
INVERSIONES CARMIAL, SICAV, S.A.;55094;ES0155094032
INVERSIONES EDELBRAN, SICAV, S.A.;55445;ES0155445036
INVERSIONES ELIZONDO, SICAV, S.A.;30242;ES0130242037
INVERSIONES ENLOR, SICAV, S.A.;55197;ES0155197033
INVERSIONES FALCON 555, SICAV, S.A.;55157;ES0155157037
INVERSIONES FINANCIERA SUTON, SICAV;35963;ES0135963033
INVERSIONES FINANCIERAS ATXE, SICAV;55103;ES0155103031
INVERSIONES FINANCIERAS CRAP, SICAV;55158;ES0155158035
INVERSIONES GALA XXI, SICAV, S.A.;61052;ES0161052032
INVERSIONES GARODIES, SICAV, S.A.;73449;ES0173449036
INVERSIONES IDLAXA, SICAV, S.A.;55393;ES0155393038
INVERSIONES MILAMAR 2000, SICAV, S.A.;55936;ES0155936034
INVERSIONES MORELSA, SICAV;55406;ES0155406038
INVERSIONES MUNDIARROZ, SICAV, S.A.;55276;ES0155276035
INVERSIONES PRADOVIEJO III, SICAV, S.A.;64736;ES0164736037
INVERSIONES PUERTO ALEGRE, SICAV, S.A.;55634;ES0155634035
INVERSIONES RIOCOBO, SICAV, S.A.;42986;ES0142986035
INVERSIONES TROYANO, SICAV, S.A.;55358;ES0155358031
INVERSIONS AGO, SICAV, S.A.;55875;ES0155875034
INVERSIONS EL CIRERER, SICAV, S.A.;55519;ES0155519038
INVERSIONS FUND NET 2001, SICAV;55630;ES0155630033
INVERSORA DE OLARIZU, SICAV, S.A.;56042;ES0156042030
INVERSORA DE VAL.COM.IND.,SICAV, S.A.;56029;ES0156029037
INVERSORA MOBILIARIA ESPAñOLA,S.A.SICAV;56032;ES0156032031
INVERSORA PATRIMONIAL,SICAV, S.A.;56030;ES0156030134
INVERSORA SORRIBO, SICAV, S.A.;42987;ES0142987033
INVERSUM CARTERA,SICAV,S.A.;55579;ES0155579032
INVERTIA DE GESTION,SICAV,S.A.;42989;ES0142989039
INVERUN INVERSIONES,SICAV,S.A.;83593;ES0183593039
INVERURBASA, SICAV, S.A.;56055;ES0156055032
INVERVALOR, SICAV, S.A.;56061;ES0156061030
INVERVULCANO, SICAV,S.A.;25537;ES0125537037
INVERYEL, SICAV, S.A.;45845;ES0145845030
INVERZETA S.A., SICAV;56057;ES0156057038
INVESBECADA, SICAV, S.A.;25538;ES0125538035
INVESBRA 2001,SICAV,S.A.;83594;ES0183594037
INVESCA CARTERA, SICAV, S.A.;56058;ES0156058036
INVESJUST XXI,SICAV,S.A.;55711;ES0155711031
INVESMOL, SICAV, S.A.;55712;ES0155712039
INVESNET 99, SICAV,S.A.;25539;ES0125539033
INVEST 2000-2001 DE INVERSIONES,SICAV, S;55925;ES0155925037
INVEST NETWORKS WORLDWIDE,SICAV,S.A.;55926;ES0155926035
INVEST STELLA, SICAV, S.A.;55927;ES0155927033
INVEST VALOR, SICAV, S.A.;55938;ES0155938030
INVESTALBERT,SICAV, S.A.;56060;ES0156060032
INVESTBLUE ACTIVOS, SICAV, S.A.;55939;ES0155939038
INVESTGODAMA,SICAV,S.A.;56077;ES0156077036
INVESTIGACION DES. IMPL. S.A., SICAV;56071;ES0156071039
INVESTMENTS AKNAM, SICAV;56111;ES0156111033
INVESTMENTS ANSAVE, SICAV, S.A.;56081;ES0156081038
INVESTMENTS MASAVE, SICAV;56114;ES0156114037
INVESTOR VM40,SICAV,S.A.;56115;ES0156115034
INYPSA INFORMES Y PROYECTOS, S.A.;52768;ES0152768612
IRADIER INVERSIONES, SICAV, S.A.;56126;ES0156126031
IRAIZOZ INVERSIONES, SICAV, S.A.;51991;ES0151991033
IRARTEL INVERSIONES,SICAV,S.A.;56127;ES0156127039
IRASA INVERSIONS MOBILIARIES,SICAV,S.A.;56131;ES0156131031
IRASBALEAK,SICAV,S.A.;56132;ES0156132039
IRAWADI MANDALAI, SICAV, S.A.;9954;ES0109954034
IRINEAL,SICAV,S.A.;56171;ES0156171037
IRON ONE, SICAV, S.A.;56216;ES0156216030
IRU DE INVERSIONES, SICAV, S.A.;56217;ES0156217038
IRUR GESTION,SICAV,S.A.;56226;ES0156226039
IRVING INVEST SICAV;56231;ES0156231039
ISABENA INVERSIONES, SICAV, S.A.;56227;ES0156227037
ISAGA 2001,SICAV,S.A.;56232;ES0156232037
ISCAR FINANZAS, SICAV, S.A.;56238;ES0156238034
ISCOSAN FINANCIERA,SICAV,S.A.;56242;ES0156242036
ISLA ESMERALDA DE INVERSIONES,SICAV, S.A;56248;ES0156248033
ISLETA DEL MORO INVERSIONES,SICAV,S.A.;56251;ES0156251037
ISTIÑA, SICAV, S.A.;22141;ES0122141031
ISUNTZA BOLSA,SICAV,S.A.;56301;ES0156301030
ITEM INVERSIONES, SICAV,S.A.;56321;ES0156321038
ITINERE INFRAESTRUCTURAS, S.A.;33848;ES0133848012
ITOMAR INVERSIONES, SICAV, S.A.;56302;ES0156302038
ITUERO INVERSIONES, SICAV,S.A.;56316;ES0156316038
ITURINVER,S.A. SICAV;56324;ES0156324032
IZAGA DE INVERSIONES, SICAV, S.A.;56329;ES0156329031
IZNAJAR,SICAV,S.A.;56327;ES0156327035
J&P ALCARAZ INVERSIONES, SICAV, S.A.;56331;ES0156331037
J.G.B.2005, SICAV, S.A.;6002;ES0106002035
J.S.WANER 2000,SICAV,S.A.;56668;ES0156668032
JABATO INVERSIONES,SICAV,S.A.;56669;ES0156669030
JAIMANITAS INVESTMENT, SICAV, S.A.;74781;ES0174781031
JAINALPIRA, SICAV;56670;ES0156670038
JAITER INVERSIONES, SICAV, S.A.;56396;ES0156396030
JALE CAPITAL, SICAV, S.A.;56397;ES0156397038
JANUS INVESTMENT,SICAV,S.A.;56418;ES0156418032
JAP 99, SICAV,S.A.;56426;ES0156426035
JAQUISA INVERSIONES,SICAV,S.A.;56419;ES0156419030
JARA BOLSA, SICAV, S.A.;56427;ES0156427033
JARAMIEL SICAV,S.A.;52705;ES0152705036
JARBA 2000, SICAV,S.A.;56434;ES0156434039
JASOCA, SICAV, S.A.;56490;ES0156490031
JATMOS 99,SICAV,S.A.;56491;ES0156491039
JAURINVER INVERSIONES,SICAV,S.A.;56481;ES0156481030
JAVA CARTERA, SICAV, S.A.;56471;ES0156471031
JAZZTEL, P.L.C.;57933;GB0057933615
JECOAL INVERSIONES, SICAV, S.A.;56482;ES0156482038
JEDI INVERSIONES,SICAV,S.A.;56492;ES0156492037
JENKINGS INVERSIONES, SICAV, S.A.;56496;ES0156496038
JENUSA DE VALORES MOBILIARIOS, SICAV;56503;ES0156503031
JEREMIAS INVERSIONES,SICAV,S.A.;56497;ES0156497036
JERIGONDOR, SICAV, S.A.;56504;ES0156504039
JERTE DE INVERSIONES, SICAV, S.A.;56401;ES0156401038
JFM 2001 CARTERA, SICAV, S.A.;56516;ES0156516033
JIBACOA INVERSIONES, SICAV, S.A.;56486;ES0156486039
JJ CARTERA ACTIVA,SICAV,S.A.;56487;ES0156487037
JLC INVEST 2001, SICAV, S.A.;10096;ES0110096031
JLMAR FAM INVERSIONES,SICAV,S.A.;56488;ES0156488035
JOCRU RENT INVERSIONES, SICAV, S.A.;56489;ES0156489033
JOGAMI DE INVERSIONES,SICAV,S.A.;56531;ES0156531032
JOI RECURSOS LIQUIDOS,SICAV,S.A.;56536;ES0156536031
JOMARJANA INVERSIONES 2006, SICAV. S.A.;56537;ES0156537039
JONATA INVERSIONES,SICAV,S.A.;56541;ES0156541031
JOPA INVERSIONES,SICAV,S.A.;56542;ES0156542039
JORICK INVESTMENT,SICAV,S.A.;56546;ES0156546030
JOSA FINANCE,SICAV,S.A.;56550;ES0156550032
JOTA CONDE INVERSION, SICAV, S.A.;56580;ES0156580039
JOTAHORRO,SICAV,S.A.;56566;ES0156566038
JQ41 DE VALORES, SICAV, S.A.;56522;ES0156522031
JUDBEM DE INVERSIONES,SICAV,S.A.;56766;ES0156766034
JUDEBA INVERSIONES, SICAV, S.A.;1382;ES0101382036
JULPER ALPER 2003,SICAV,S.A.;56616;ES0156616031
JULYRA, SICAV, S.A.;65898;ES0165898034
JUMARLU INVERSIONES, SICAV, S.A.;60622;ES0160622033
JUMI CARTERA,SICAV,S.A.;56636;ES0156636039
JUNIO 99, SICAV,S.A.;56861;ES0156861033
JUNLAS INVERSIONES 99,SICAV,S.A.;56867;ES0156867030
JUPASA INVERSIONES,SICAV,S.A.;56632;ES0156632038
JUPITER DE INVERSIONES,SICAV,S.A.;56877;ES0156877039
JUROIC INVERSIONES, SICAV;56633;ES0156633036
JUVITEC INVERSIONES,SICAV,S.A.;56637;ES0156637037
JVCM ACTIVOS,SICAV,S.A.;56638;ES0156638035
JYCARTE INVERSIONES,SICAV,S.A.;56639;ES0156639033
K2 2006, SICAV, S.A.;9166;ES0109166035
KAHACHA MONEY INVEST, SICAV, S.A.;9167;ES0109167033
KAI-GANE INVERSIONES FINANCIERAS,SICAV;66773;ES0166773038
KAIMAR INVERSIONES, SICAV, S.A.;66774;ES0166774036
KALMIA DE INVERSIONES,SICAV,S.A.;56901;ES0156901037
KALYANI, SICAV, S.A.;56914;ES0156914030
KAPEMA DE INVERSIONES, SICAV,S.A.;15033;ES0115033039
KAPITAL GELD, SICAV, S.A.;56919;ES0156919039
KAPLAN MANAGEMENT SCO, SICAV, S.A.;66775;ES0166775033
KAPPA SOUNION CARTERA,SICAV,S.A.;79461;ES0179461035
KARENZA INVERSIONES, SICAV, S.A.;23132;ES0123132039
KARKIPA, SICAV, S.A.;56721;ES0156721039
KAROL JPK CARTERA, SICAV, S.A.;23133;ES0123133037
KASAMA INVESTMENT, SICAV, S.A.;23134;ES0123134035
KATAKANA,SICAV,S.A.;56868;ES0156868038
KAWAB INVESTMENT, SICAV,S.A.;56642;ES0156642037
KAYEN INVERSION, SICAV, S.A.;79462;ES0179462033
KAYSERI INVERSIONES,SICAV,S.A.;64222;ES0164222038
KEBEKA 2002, SICAV, S.A.;56768;ES0156768030
KEBLAR DE INVERSIONES,SICAV,S.A.;56523;ES0156523039
KEEPER INVERSIONES, SICAV, S.A.;56920;ES0156920037
KELSO BRATON, S.I.C.A.V., S.A.;56643;ES0156643035
KENITA INVESTMENT, SICAV, S.A.;56769;ES0156769038
KENTAL INVEST, SICAV, S.A.;56770;ES0156770036
KEVOS INVERSIONES, SICAV, S.A.;65191;ES0165191034
KEY 98, SICAV, S.A.;56939;ES0156939037
KEY RATE INVERSIONES, SICAV, S.A.;56957;ES0156957039
KEY WEST INVERSIONES, SICAV, S.A.;56841;ES0156841035
KFW INTERNACIONAL FINANCE INC;56990;
KGINVES 10, SICAV, S.A.;56878;ES0156878037
KGINVES 14, SICAV, S.A.;56921;ES0156921035
KGINVES 16, SICAV, S.A.;56869;ES0156869036
KGINVES 2, SICAV, S.A.;56940;ES0156940035
KGINVES1 SICAV, S.A.;56958;ES0156958037
KGINVES100, SICAV;56888;ES0156888036
KGINVES101, SICAV;56722;ES0156722037
KGINVES102, SICAV;56723;ES0156723035
KGINVES103, SICAV;56842;ES0156842033
KGINVES104, SICAV;56524;ES0156524037
KGINVES105, SICAV;56662;ES0156662035
KGINVES107, SICAV, S.A.;56663;ES0156663033
KGINVES11, SICAV;56879;ES0156879035
KGINVES12, SICAV;56887;ES0156887038
KGINVES13, SICAV;56996;ES0156996037
KGINVES15, SICAV;56902;ES0156902035
KGINVES17, SICAV;56862;ES0156862031
KGINVES3, SICAV, S.A.;56936;ES0156936033
KGINVES4, SICAV, S.A.;56933;ES0156933030
KGINVES5, SICAV, S.A.;56941;ES0156941033
KGINVES6, SICAV;56922;ES0156922033
KGINVES7, SICAV;56995;ES0156995039
KGINVES8, SICAV;56886;ES0156886030
KILIAN INVERSIONES, SICAV, S.A.;56724;ES0156724033
KILMOR INVERSIONES,SICAV,S.A.;56863;ES0156863039
KINGSTON INVESTMENT, SICAV,S.A.;56934;ES0156934038
KIORA INVERSIONES,SICAV,S.A.;56870;ES0156870034
KIPA INVESTMENT,SICAV,S.A.;56525;ES0156525034
KIRITES INVERSIONES, SICAV, S.A.;56526;ES0156526032
KITZBUHEL INVERSIONES,SICAV,S.A.;56846;ES0156846034
KLANDUR, SICAV, S.A.;57021;ES0157021033
KLAPPEN INVERSIONES, SICAV, S.A.;56969;ES0156969034
KOALA CAPITAL, SICAV, S.A.;33499;ES0133499030
KOKINO INVERSIONES,SICAV,S.A.;56828;ES0156828032
KOLIN 2006, SICAV, S.A.;56889;ES0156889034
KONTACT EXCHANGE, SICAV, S.A;56984;ES0156984033
KOOPMANS INVERSIONES, SICAV, S.A.;57352;ES0157352032
KROPNICK INVERSIONES, SICAV,S.A.;56864;ES0156864037
KRUGER INVERSIONES, SICAV, S.A.;56942;ES0156942031
KUK INVERSIONES, SICAV, S.A.;56725;ES0156725030
KULMIN INVERSIONES, SICAV, S.A.;56890;ES0156890032
